time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
506500,2023-04-01 05:40:14,35.8244842325558,14.4415469302385,0,,,267.68439931393,0.328084,0,1.66144034188,0.064379267152,23,5,7.972,267.68439931393,0,0,1.67588916124,0,0,0,35.2, 6.8, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,30,0,0,63,3.986,3.981,0,0,0,0,1.031,97.52,267.68439931393,0,11,AutoTakeoff,
506600,2023-04-01 05:40:14,35.8244842171565,14.4415469331742,0,,,267.68439931393,0.328084,0,1.66591540764,0.070064634788,23,5,7.972,267.68439931393,0,0,1.67588916124,0,0,0,35.3, 5.5, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,30,0,0,63,3.986,3.981,0,0,0,0,1.031,97.52,267.68439931393,0,11,AutoTakeoff,
506700,2023-04-01 05:40:14,35.8244842006221,14.441546922721,0,,,267.68439931393,0.328084,0,1.67269034224,0.076843506396,23,5,7.972,267.68439931393,0,0,1.67588916124,0,0,0,35.6, 0.7, 1,0,0,1024,1024,1024,1024,0,0,0,0,30,0,0,63,3.986,3.981,0,0,0,0,1.031,97.52,267.68439931393,0,11,AutoTakeoff,
506800,2023-04-01 05:40:14,35.8244842131993,14.4415469391189,0,,,267.68439931393,0.328084,0.223694,1.66631895096,0.083521000048,23,5,7.972,267.68439931393,0,0.223694,1.67588916124,-0.223694,0,-0.223694,35.6, -1.6, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,30,0,0,63,3.986,3.981,0,0,0,0,1.031,97.52,267.68439931393,0,11,AutoTakeoff,
506900,2023-04-01 05:40:14,35.824484094879,14.4415469406141,0,,,267.68439931393,0.328084,0,1.70394034324,0.126692261272,23,5,7.972,267.68439931393,0,0.223694,1.70394034324,0,0,-0.447388,35.4, -1.6, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,30,0,0,63,3.986,3.981,0,0,0,0,1.031,97.52,267.68439931393,0,11,AutoTakeoff,
507000,2023-04-01 05:40:14,35.8244840065465,14.4415469454429,0,,,267.68439931393,0.656168,0,1.73167984544,0.158952104824,23,5,7.972,267.68439931393,0,0.223694,1.73167984544,0,0,-0.894776,35.3, -1, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,30.1,0,0,63,3.986,3.981,0,0,0,0,1.031,97.52,267.68439931393,0,11,AutoTakeoff,
507100,2023-04-01 05:40:15,35.8244839511534,14.4415469611922,0.328084,,,268.01248331393,0.656168,0,1.74741803492,0.179692262968,23,5,7.972,268.01248331393,0.328084,0.223694,1.74741803492,0,0,-1.11847,35.4, -0.8, 0,0,0,1024,1024,1024,1024,0,0,0,0,30.1,0,0,63,3.986,3.981,0,0,0,0,1.031,97.52,268.01248331393,0.328084,11,AutoTakeoff,
507200,2023-04-01 05:40:15,35.8244837606564,14.4415468401553,0.328084,,,268.01248331393,0.656168,0,1.82560045212,0.257875992504,23,5,7.972,268.01248331393,0.328084,0.223694,1.82560045212,0,0,-1.565858,35.3, -0.2, 0,0,0,1024,1024,1024,1024,0,0,0,0,30.1,0,0,63,3.986,3.981,0,0,0,0,1.031,97.52,268.01248331393,0.328084,11,AutoTakeoff,
507300,2023-04-01 05:40:15,35.8244837012092,14.4415468063778,0.656168,,,268.34056731393,0.984252,0,1.84945543976,0.281756242612,23,5,7.972,268.34056731393,0.656168,0.223694,1.84945543976,0,0,-1.789552,35.2, -0.1, -0.5,0,0,1024,1024,1040,1024,0,0,2,0,30.1,0,0,63,3.986,3.981,0,0,0,0,1.031,97.52,268.34056731393,0.656168,11,AutoTakeoff,
507400,2023-04-01 05:40:15,35.8244836577917,14.4415468100991,0.984252,,,268.66865131393,1.312336,0,1.86303155568,0.297635180128,23,5,7.972,268.66865131393,0.984252,0.223694,1.86303155568,0,0,-1.789552,35.3, 0, -1,0,0,1024,1024,1174,1024,0,0,23,0,30.1,0,0,63,3.986,3.981,0,0,0,0,1.031,97.52,268.66865131393,0.984252,11,AutoTakeoff,
507500,2023-04-01 05:40:15,35.82448363752,14.4415469104346,1.312336,,,268.99673531393,1.64042,0,1.8563156762,0.32822507612,23,5,7.926,268.99673531393,1.312336,0.223694,1.86303155568,0,0,-2.013246,35.3, 0.5, -1.2,0,0,1024,1024,1266,1024,0,0,37,0,30.1,0,0,63,3.946,3.93,0,0,0,0,2.568,97.52,268.99673531393,1.312336,11,AutoTakeoff,
507600,2023-04-01 05:40:15,35.8244836358345,14.4415470204338,1.64042,,,269.32481931393,1.968504,0,1.84272643692,0.36077100892,23,5,7.926,269.32481931393,1.64042,0.223694,1.86303155568,0,0,-2.460634,35.5, 0.6, -0.6,0,0,1024,1024,1302,1024,0,0,42,0,30.1,0,0,63,3.946,3.93,0,0,0,0,2.568,97.52,269.32481931393,1.64042,11,AutoTakeoff,
507700,2023-04-01 05:40:15,35.8244836492065,14.4415474439646,1.968504,,,269.65290331393,2.296588,0,1.78822840368,0.48615815204,23,5,7.926,269.65290331393,1.968504,0.223694,1.86303155568,0,0,-2.684328,35.5, 0.4, -0.6,0,0,1024,1024,1198,1024,0,0,26,0,30.1,0,0,63,3.946,3.93,0,0,0,0,2.568,97.52,269.65290331393,1.968504,11,AutoTakeoff,
507800,2023-04-01 05:40:15,35.8244836853262,14.4415476080009,2.296588,,,269.98098731393,2.624672,0,1.75847446572,0.53644030588,23,5,7.926,269.98098731393,2.296588,0.223694,1.86303155568,0,0,-2.908022,35.4, 0.7, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,30.1,0,0,63,3.946,3.93,0,0,0,0,2.568,97.52,269.98098731393,2.296588,11,AutoTakeoff,
507900,2023-04-01 05:40:15,35.824483789865,14.4415478020562,2.952756,,,270.63715531393,3.28084,0,1.70317590752,0.60536091176,23,5,7.926,270.63715531393,2.952756,0.223694,1.86303155568,0,0,-3.131716,35.5, 0.9, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,30.1,0,0,63,3.946,3.93,0,0,0,0,2.568,97.52,270.63715531393,2.952756,6,P-GPS,
508000,2023-04-01 05:40:16,35.8244838984692,14.4415479767427,3.28084,,,270.96523931393,3.608924,0,1.64923561708,0.67048230492,23,5,7.926,270.96523931393,3.28084,0.223694,1.86303155568,0,0,-2.908022,35.1, 0.8, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,30.1,0,0,63,3.946,3.93,0,0,0,0,2.568,97.52,270.96523931393,3.28084,6,P-GPS,
508100,2023-04-01 05:40:16,35.8244843463434,14.4415482366632,3.608924,,,271.29332331393,3.937008,0,1.47032156936,0.85107614272,23,5,7.926,271.29332331393,3.608924,0.223694,1.86303155568,0,0,-2.23694,35, 1, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,30.1,0,0,63,3.946,3.93,0,0,0,0,2.568,97.52,271.29332331393,3.608924,6,P-GPS,
508200,2023-04-01 05:40:16,35.8244844789223,14.4415483509411,3.937008,,,271.62140731393,4.265092,0,1.41432747308,0.9100886118,23,5,7.926,271.62140731393,3.937008,0.223694,1.86303155568,0,0,-1.565858,34.9, 1.2, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,30.1,0,0,63,3.946,3.93,0,0,0,0,2.568,97.52,271.62140731393,3.937008,6,P-GPS,
508300,2023-04-01 05:40:16,35.824484561048,14.4415484194154,4.265092,,,271.94949131393,4.593176,0,1.37995083156,0.94625659196,23,5,7.926,271.94949131393,4.265092,0.223694,1.86303155568,0,0,-0.894776,34.9, 1.1, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,30.1,0,0,63,3.946,3.93,0,0,0,0,2.568,97.52,271.94949131393,4.265092,6,P-GPS,
508400,2023-04-01 05:40:16,35.8244846209935,14.4415484816706,4.265092,,,271.94949131393,4.593176,0,1.35396001708,0.97484911256,23,5,7.926,271.94949131393,4.265092,0.223694,1.86303155568,0,0,-0.447388,35, 0.3, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,30.1,0,0,63,3.946,3.93,0,0,0,0,2.568,97.52,271.94949131393,4.265092,6,P-GPS,
508500,2023-04-01 05:40:16,35.8244844949031,14.4415483242338,4.265092,,,271.94949131393,4.593176,0,1.4109580504,1.04031171308,23,5,7.862,271.94949131393,4.265092,0.223694,1.86303155568,0,0,-0.223694,34.8, 0.6, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,30.1,0,0,63,3.956,3.949,0,0,0,0,5.356,97.52,271.94949131393,4.265092,6,P-GPS,
508600,2023-04-01 05:40:16,35.8244844721643,14.4415484191189,4.265092,,,271.94949131393,4.593176,0,1.41121723676,1.06958336756,23,5,7.862,271.94949131393,4.265092,0.223694,1.86303155568,0,0,0,34.9, 0.6, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,30.1,0,0,63,3.956,3.949,0,0,0,0,5.356,97.52,271.94949131393,4.265092,6,P-GPS,
508700,2023-04-01 05:40:16,35.8244843917908,14.4415486143504,4.265092,,,271.94949131393,4.593176,0,1.42561028184,1.13435371084,23,5,7.862,271.94949131393,4.265092,0.223694,1.86303155568,0,0,0,35, 1, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,30.1,0,0,63,3.956,3.949,0,0,0,0,5.356,97.52,271.94949131393,4.265092,6,P-GPS,
508800,2023-04-01 05:40:16,35.8244843254464,14.4415488024414,4.593176,,,272.27757531393,4.593176,0.223694,1.43811356308,1.19503284664,23,5,7.862,272.27757531393,4.593176,0.223694,1.86303155568,0,0.223694,0,34.9, 1.2, -3,0,0,1024,1024,1024,1024,0,0,0,0,30.1,0,0,63,3.956,3.949,0,0,0,0,5.356,97.52,272.27757531393,4.593176,6,P-GPS,
508900,2023-04-01 05:40:16,35.8244840490164,14.4415490651325,4.593176,,,272.27757531393,4.593176,0.223694,1.52617130868,1.32235568536,23,5,7.862,272.27757531393,4.593176,0.223694,1.86303155568,0,0.223694,0,34.8, 1.8, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,30.1,0,0,63,3.956,3.949,0,0,0,0,5.356,97.52,272.27757531393,4.593176,6,P-GPS,
509000,2023-04-01 05:40:16,35.8244840707634,14.4415492287011,4.593176,,,272.27757531393,4.593176,0.223694,1.51323495656,1.37139112,23,5,7.862,272.27757531393,4.593176,0.223694,1.86303155568,0,0.223694,0,34.8, 2.8, -3.2,0,0,1024,1024,1024,1024,0,0,0,0,30.1,0,0,63,3.956,3.949,0,0,0,0,5.356,97.52,272.27757531393,4.593176,6,P-GPS,
509100,2023-04-01 05:40:17,35.8244842041713,14.4415494043305,4.593176,,,272.27757531393,4.593176,0,1.46091212024,1.44258206716,23,5,7.862,272.27757531393,4.593176,0.223694,1.86303155568,0,0,0,34.7, 2.9, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,30.1,0,0,63,3.956,3.949,0,0,0,0,5.356,97.52,272.27757531393,4.593176,6,P-GPS,
509200,2023-04-01 05:40:17,35.824484326548,14.441549560786,4.593176,,,272.27757531393,4.593176,0,1.41439965156,1.50689309284,23,5,7.862,272.27757531393,4.593176,0.223694,1.86303155568,0,0,0,34.7, 3.3, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,30.1,0,0,63,3.956,3.949,0,0,0,0,5.356,97.52,272.27757531393,4.593176,6,P-GPS,
509300,2023-04-01 05:40:17,35.8244844024172,14.4415497273414,4.92126,,,272.60565931393,4.593176,0,1.38632222284,1.56340556184,23,5,7.862,272.60565931393,4.92126,0.223694,1.86303155568,0,0,0,34.7, 3.6, -2.6,0,0,1024,1024,1243,1024,0,0,33,0,30.1,0,0,63,3.956,3.949,0,0,0,0,5.356,97.52,272.60565931393,4.92126,6,P-GPS,
509400,2023-04-01 05:40:17,35.824484623507,14.4415499542033,4.92126,,,272.60565931393,4.593176,0,1.30806434632,1.6683399484,23,5,7.862,272.60565931393,4.92126,0.223694,1.86303155568,0,0,0,34.8, 3.9, -2.3,0,0,1024,1024,1286,1024,0,0,40,0,30.1,0,0,63,3.956,3.949,0,0,0,0,5.356,97.52,272.60565931393,4.92126,6,P-GPS,
509500,2023-04-01 05:40:17,35.8244846670923,14.4415500329335,4.92126,,,272.60565931393,4.593176,0,1.2938484666,1.6965387682,23,5,7.886,272.60565931393,4.92126,0.223694,1.86303155568,0,0,-0.447388,34.9, 2.9, -2.4,0,0,1024,1024,1294,1024,0,0,41,0,30.1,0,0,63,3.943,3.933,0,0,0,0,3.669,97.52,272.60565931393,4.92126,6,P-GPS,
509600,2023-04-01 05:40:17,35.8244847064379,14.4415500868108,5.249344,,,272.93374331393,4.92126,0,1.28092851868,1.71798890012,23,5,7.886,272.93374331393,5.249344,0.223694,1.86303155568,0,0,-0.894776,34.7, 2.9, -2.7,0,0,1024,1024,1294,1024,0,0,41,0,30.1,0,0,63,3.943,3.933,0,0,0,0,3.669,97.52,272.93374331393,5.249344,6,P-GPS,
509700,2023-04-01 05:40:17,35.8244847731406,14.4415501098086,5.577428,,,273.26182731393,4.92126,0,1.2573655258,1.74326121064,23,5,7.886,273.26182731393,5.577428,0.223694,1.86303155568,0,0,-1.342164,34.7, 3.3, -2.3,0,0,1024,1024,1294,1024,0,0,41,0,30.1,0,0,63,3.943,3.933,0,0,0,0,3.669,97.52,273.26182731393,5.577428,6,P-GPS,
509800,2023-04-01 05:40:17,35.8244848668617,14.4415500317209,5.577428,,,273.26182731393,5.249344,0,1.22118114144,1.78452433532,23,5,7.886,273.26182731393,5.577428,0.223694,1.86303155568,0,0,-1.565858,34.7, 3.6, -1.5,0,0,1024,1024,1295,1024,0,0,41,0,30.1,0,0,63,3.943,3.933,0,0,0,0,3.669,97.52,273.26182731393,5.577428,6,P-GPS,
509900,2023-04-01 05:40:17,35.8244848583009,14.4415499339185,5.905512,,,273.58991131393,5.577428,0,1.22219164016,1.81362538612,23,5,7.886,273.58991131393,5.905512,0.223694,1.86303155568,0,0,-1.789552,34.7, 2.9, -1.5,0,0,1024,1024,1286,1024,0,0,40,0,30.1,0,0,63,3.943,3.933,0,0,0,0,3.669,97.52,273.58991131393,5.905512,6,P-GPS,
510000,2023-04-01 05:40:17,35.8244848238683,14.4415498272572,5.905512,,,273.58991131393,5.905512,0,1.2332349476,1.8475886418,23,5,7.886,273.58991131393,5.905512,0.223694,1.86303155568,0,0,-1.789552,34.7, 1.9, -1.7,0,0,1024,1024,1286,1024,0,0,40,0,30.1,0,0,63,3.943,3.933,0,0,0,0,3.669,97.52,273.58991131393,5.905512,6,P-GPS,
510100,2023-04-01 05:40:18,35.8244847815597,14.4415497211972,6.233596,,,273.91799531393,6.233596,0,1.2479823234,1.88255583452,23,5,7.886,273.91799531393,6.233596,0.223694,1.86303155568,0,0,-1.789552,34.7, 1.5, -2.2,0,0,1024,1024,1283,1024,0,0,39,0,30.1,0,0,63,3.943,3.933,0,0,0,0,3.669,97.52,273.91799531393,6.233596,6,P-GPS,"Home Point updated. RTH altitude adjusted to 15 m (Code: 120852)"
510200,2023-04-01 05:40:18,35.8244847184648,14.4415495694059,6.56168,,,274.24607931393,6.233596,0,1.2713911168,1.93301515372,23,5,7.886,274.24607931393,6.56168,0.223694,1.86303155568,0,0,-1.565858,34.7, 1.1, -1.8,0,0,1024,1024,1280,1024,0,0,39,0,30.1,0,0,63,3.943,3.933,0,0,0,0,3.669,97.52,274.24607931393,6.56168,6,P-GPS,
510300,2023-04-01 05:40:18,35.8244845948211,14.4415492936816,6.56168,,,274.24607931393,6.56168,0,1.32108271944,2.02622381812,23,5,7.886,274.24607931393,6.56168,0.223694,1.86303155568,0,0,-1.565858,34.8, 0.8, -2,0,0,1024,1024,1278,1024,0,0,38,0,30.1,0,0,63,3.943,3.933,0,0,0,0,3.669,97.52,274.24607931393,6.56168,6,P-GPS,
510400,2023-04-01 05:40:18,35.8244844981119,14.4415490778636,6.889764,,,274.57416331393,6.889764,0,1.3631398074,2.09917001468,22,5,7.886,274.57416331393,6.889764,0.223694,1.86303155568,0,0,-1.565858,34.7, 0, -1.9,0,0,1024,1024,1279,1024,0,0,39,0,30.1,0,0,63,3.943,3.933,0,0,0,0,3.669,97.52,274.57416331393,6.889764,6,P-GPS,
510500,2023-04-01 05:40:18,35.8244844661187,14.4415490137226,7.217848,,,274.90224731393,7.217848,0,1.37730975536,2.12144691828,22,5,7.855,274.90224731393,7.217848,0.223694,1.86303155568,0,0,-1.565858,34.8, 0.8, -1.7,0,0,1024,1024,1280,1024,0,0,39,0,30.1,0,0,63,3.939,3.927,0,0,0,0,4.777,97.52,274.90224731393,7.217848,6,P-GPS,
510600,2023-04-01 05:40:18,35.8244844586409,14.4415491057133,7.545932,,,275.23033131393,7.217848,0,1.37637143512,2.14879928136,22,5,7.855,275.23033131393,7.545932,0.223694,1.86303155568,0,0,-1.565858,34.9, 1, -2.4,0,0,1024,1024,1280,1024,0,0,39,0,30.1,0,0,63,3.939,3.927,0,0,0,0,4.777,97.52,275.23033131393,7.545932,6,P-GPS,
510700,2023-04-01 05:40:18,35.8244844806346,14.4415491617329,7.545932,,,275.23033131393,7.545932,0,1.36644033244,2.16721135544,22,5,7.855,275.23033131393,7.545932,0.223694,1.86303155568,0,0,-1.565858,34.8, 2.6, -2.7,0,0,1024,1024,1285,1024,0,0,40,0,30.1,0,0,63,3.939,3.927,0,0,0,0,4.777,97.52,275.23033131393,7.545932,6,P-GPS,
510800,2023-04-01 05:40:18,35.8244845316424,14.4415492280166,7.874016,,,275.55841531393,7.874016,0,1.3458497806,2.19424547704,22,5,7.855,275.55841531393,7.874016,0.223694,1.86303155568,0,0,-1.565858,34.9, 3.1, -3.1,0,0,1024,1024,1291,1024,0,0,40,0,30.1,0,0,63,3.939,3.927,0,0,0,0,4.777,97.52,275.55841531393,7.874016,6,P-GPS,
510900,2023-04-01 05:40:18,35.8244846477757,14.4415492713572,8.2021,,,275.88649931393,8.2021,0,1.30243770572,2.23851385116,22,5,7.855,275.88649931393,8.2021,0.223694,1.86303155568,0,0,-1.565858,34.7, 4, -3,0,0,1024,1024,1291,1024,0,0,40,0,30.1,0,0,63,3.939,3.927,0,0,0,0,4.777,97.52,275.88649931393,8.2021,6,P-GPS,
511000,2023-04-01 05:40:19,35.8244847437049,14.4415492992359,8.530184,,,276.21458331393,8.2021,0,1.2668307492,2.27447185756,22,5,7.855,276.21458331393,8.530184,0.223694,1.86303155568,0,0,-1.565858,34.7, 5.6, -2.8,0,0,1024,1024,1291,1024,0,0,40,0,30.1,0,0,63,3.939,3.927,0,0,0,0,4.777,97.52,276.21458331393,8.530184,6,P-GPS,
511100,2023-04-01 05:40:19,35.8244847065169,14.4415491877103,8.858268,,,276.54266731393,8.530184,0,1.28368770512,2.31014443088,22,5,7.855,276.54266731393,8.858268,0.223694,1.86303155568,0,0,-1.565858,34.9, 4.9, -2.6,0,0,1024,1024,1292,1024,0,0,41,0,30.1,0,0,63,3.939,3.927,0,0,0,0,4.777,97.52,276.54266731393,8.858268,6,P-GPS,
511200,2023-04-01 05:40:19,35.8244846892245,14.441549177681,9.186352,,,276.87075131393,8.858268,0,1.29029531688,2.31711621588,22,5,7.855,276.87075131393,9.186352,0.223694,1.86303155568,0,0,-1.565858,34.7, 4.6, -2.5,0,0,1024,1024,1296,1024,0,0,41,0,30.1,0,0,63,3.939,3.927,0,0,0,0,4.777,97.52,276.87075131393,9.186352,6,P-GPS,
511300,2023-04-01 05:40:19,35.8244847046475,14.4415492671866,9.514436,,,277.19883531393,9.186352,0,1.28189964732,2.34418642672,22,5,7.855,277.19883531393,9.514436,0.223694,1.86303155568,0,0,-1.565858,34.7, 4.8, -2.7,0,0,1024,1024,1295,1024,0,0,41,0,30.1,0,0,63,3.939,3.927,0,0,0,0,4.777,97.52,277.19883531393,9.514436,6,P-GPS,
511400,2023-04-01 05:40:19,35.8244847031591,14.4415493390453,9.84252,,,277.52691931393,9.514436,0,1.2805774688,2.36544955076,22,5,7.855,277.52691931393,9.84252,0.223694,1.86303155568,0,0,-1.789552,34.7, 4.4, -3.3,0,0,1024,1024,1294,1024,0,0,41,0,30.1,0,0,63,3.939,3.927,0,0,0,0,4.777,97.52,277.52691931393,9.84252,6,P-GPS,
511500,2023-04-01 05:40:19,35.8244848639858,14.4415494868568,10.170604,,,277.85500331393,9.514436,0,1.21923560332,2.43862868696,22,5,7.855,277.85500331393,10.170604,0.223694,1.86303155568,0,0,-1.789552,34.7, 4.1, -3.6,0,0,1024,1024,1294,1024,0,0,41,0,30.1,0,0,63,3.939,3.927,0,0,0,0,4.777,97.52,277.85500331393,10.170604,6,P-GPS,
511600,2023-04-01 05:40:19,35.8244848744225,14.4415495024937,10.826772,,,278.51117131393,9.84252,0,1.21521985516,2.4446195008,23,5,7.862,278.51117131393,10.826772,0.223694,1.86303155568,0,0,-1.789552,34.6, 4.1, -4.1,0,0,1024,1024,1293,1024,0,0,41,0,30.1,0,0,63,3.934,3.926,0,0,0,0,4.416,97.52,278.51117131393,10.826772,6,P-GPS,
